,num,plain,jit
111,111500.0,0.4880246369866654,0.1486158269981388
112,112500.0,0.5153531700198073,0.14645411699893884
113,113500.0,0.5035057319910266,0.14913681300822645
114,114500.0,0.5085529419884551,0.15045483599533327
115,115500.0,0.5010958799975924,0.1496815400023479
116,116500.0,0.5090324640041217,0.16099224801291712
117,117500.0,0.514966333983466,0.1531646760122385
118,118500.0,0.50958168800571,0.15417100698687136
119,119500.0,0.5324712579895277,0.15741950200754218
120,120500.0,0.5249906700046267,0.1573096339998301
121,121500.0,0.5324154910049401,0.15820994498790242
122,122500.0,0.5582583979994524,0.16431978400214575
123,123500.0,0.549035076983273,0.16183104700758122
124,124500.0,0.5672377220180351,0.1672690720006358
125,125500.0,0.5412580340052955,0.16084171598777175
126,126500.0,0.5435340759868268,0.1695068780099973
